date,precipitation,temperature,actual_evapotransp,streamflow_m3s,year,month,oni,day_of_year,sin_day,cos_day,sin_month,cos_month,period,station_id,static_climate_aridity,static_climate_p_seasonality,static_geology_geol_permeability,static_human_intervention_regulation_degree,static_soil_bedrock_depth,static_topography_elev_mean,static_topography_slope_mean,static_topography_area,time_idx
1991-01-27,1.154,15.26,3.937,23.695,1991,1,0.41,27,0.44709379298511387,0.8944870822287956,0.49999999999999994,0.8660254037844387,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12293
1991-01-28,0.148,17.57,4.365,27.851,1991,1,0.41,28,0.4623829729035149,0.88668031802274,0.49999999999999994,0.8660254037844387,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12294
1991-01-29,0.288,19.96,5.297,41.542,1991,1,0.41,29,0.47753588643748823,0.8786122450571483,0.49999999999999994,0.8660254037844387,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12295
1991-01-30,9.274,18.96,2.724,49.237,1991,1,0.41,30,0.4925480679538643,0.8702852410301553,0.49999999999999994,0.8660254037844387,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12296
1991-01-31,0.65,18.27,5.273,54.761,1991,1,0.41,31,0.5074150932938455,0.8617017599480682,0.49999999999999994,0.8660254037844387,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12297
1991-02-01,0.0,17.73,5.134,57.236,1991,2,0.26,32,0.5221325810768248,0.8528643314021597,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12298
1991-02-02,0.072,18.48,4.906,57.916,1991,2,0.26,33,0.5366961939916004,0.8437755598231856,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12299
1991-02-03,6.511,18.79,4.615,56.559,1991,2,0.26,34,0.5511016400746002,0.8344381237138473,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12300
1991-02-04,2.065,17.96,3.874,51.43,1991,2,0.26,35,0.5653446739747429,0.8248547748594244,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12301
1991-02-05,4.15,19.11,4.898,42.381,1991,2,0.26,36,0.5794210982045637,0.8150283375168114,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12302
1991-02-06,1.575,18.21,4.796,27.851,1991,2,0.26,37,0.593326764377232,0.8049617075821959,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12303
1991-02-07,10.832,17.86,4.179,13.247,1991,2,0.26,38,0.6070575744291002,0.7946578517376252,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12304
1991-02-08,18.642,18.82,4.149,8.753,1991,2,0.26,39,0.6206094818274227,0.7841198065767104,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12305
1991-02-09,4.085,19.52,3.789,8.753,1991,2,0.26,40,0.6339784927628866,0.7733506777097299,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12306
1991-02-10,1.672,19.21,5.174,10.251,1991,2,0.26,41,0.647160667326606,0.7623536388483904,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12307
1991-02-11,0.495,20.22,5.07,13.247,1991,2,0.26,42,0.6601521206712317,0.7511319308705199,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12308
1991-02-12,10.716,19.26,4.515,17.509,1991,2,0.26,43,0.6729490241558329,0.7396888608649668,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12309
1991-02-13,2.507,17.11,4.116,21.547,1991,2,0.26,44,0.6855476064742154,0.7280278011569848,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12310
1991-02-14,0.019,15.35,4.465,21.899,1991,2,0.26,45,0.6979441547663435,0.7161521883143933,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12311
1991-02-15,0.011,15.37,5.254,17.188,1991,2,0.26,46,0.7101350157125358,0.7040655221348057,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12312
1991-02-16,0.003,16.57,4.207,15.622,1991,2,0.26,47,0.7221165966101162,0.6917713646142218,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12313
1991-02-17,0.0,18.3,4.524,14.118,1991,2,0.26,48,0.733885366432199,0.6792733388972931,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12314
1991-02-18,1.089,17.7,4.145,13.535,1991,2,0.26,49,0.7454378568683001,0.6665751282095632,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12315
1991-02-19,0.04,18.13,5.732,12.961,1991,2,0.26,50,0.7567706633464626,0.653680474772006,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12316
1991-02-20,0.002,18.85,5.2,12.12,1991,2,0.26,51,0.7678804460366,0.6405931786981751,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12317
1991-02-21,0.0,19.01,5.42,11.573,1991,2,0.26,52,0.7787639308347607,0.6273170968742937,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12318
1991-02-22,0.141,17.65,1.966,11.036,1991,2,0.26,53,0.7894179103280197,0.613856141822612,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12319
1991-02-23,0.189,16.07,5.589,10.772,1991,2,0.26,54,0.7998392447397193,0.6002142805483682,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12320
1991-02-24,0.0,15.67,4.455,10.251,1991,2,0.26,55,0.8100248628547753,0.5863955333706956,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12321
1991-02-25,0.013,17.83,5.046,9.741,1991,2,0.26,56,0.8199717629247771,0.5724039727378148,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12322
1991-02-26,1.141,18.74,4.706,9.49,1991,2,0.26,57,0.8296770135526188,0.5582437220268648,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12323
1991-02-27,0.172,19.26,4.366,9.241,1991,2,0.26,58,0.8391377545563938,0.5439189543287247,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12324
1991-02-28,4.418,20.67,4.49,9.241,1991,2,0.26,59,0.8483511978123038,0.5294338912181853,0.8660254037844386,0.5000000000000001,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12325
1991-03-01,5.04,20.36,2.366,14.118,1991,3,0.22,60,0.8573146280763322,0.5147928015098309,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12326
1991-03-02,10.804,19.52,3.624,19.149,1991,3,0.22,61,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12327
1991-03-03,10.4,19.46,4.6,15.93,1991,3,0.22,62,0.8744809578310397,0.4850598461951962,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12328
1991-03-04,0.669,17.84,4.123,14.712,1991,3,0.22,63,0.8826787983255474,0.46997674302731995,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12329
1991-03-05,0.068,16.53,3.268,12.398,1991,3,0.22,64,0.8906165093267404,0.4547551355561058,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12330
1991-03-06,1.364,17.07,2.285,10.51,1991,3,0.22,65,0.8982917515547528,0.4393995096591417,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12331
1991-03-07,0.155,18.81,3.718,9.49,1991,3,0.22,66,0.9057022630804714,0.42391439070986076,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12332
1991-03-08,0.161,19.93,3.72,10.251,1991,3,0.22,67,0.9128458599921356,0.40830434224389334,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12333
1991-03-09,0.145,20.08,4.627,9.741,1991,3,0.22,68,0.9197204370389467,0.3925739646141717,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12334
1991-03-10,2.543,19.99,3.983,9.241,1991,3,0.22,69,0.926323968251495,0.3767278936351851,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12335
1991-03-11,11.175,18.58,3.135,8.276,1991,3,0.22,70,0.9326545075388224,0.36077079921678346,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12336
1991-03-12,10.302,18.69,3.328,15.93,1991,3,0.22,71,0.9387101892619443,0.3447073839879338,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12337
1991-03-13,6.359,17.94,3.125,20.163,1991,3,0.22,72,0.9444892287836613,0.32854238191083485,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12338
1991-03-14,0.549,17.28,4.33,15.013,1991,3,0.22,73,0.949989922994501,0.3122805568857947,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12339
1991-03-15,0.157,17.46,4.337,12.678,1991,3,0.22,74,0.9552106508146316,0.2959267013472893,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12340
1991-03-16,0.205,17.11,3.954,12.961,1991,3,0.22,75,0.9601498736716018,0.2794856348516095,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12341
1991-03-17,0.082,16.83,3.519,11.845,1991,3,0.22,76,0.9648061359537645,0.2629622026565149,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12342
1991-03-18,5.292,16.59,2.93,10.51,1991,3,0.22,77,0.9691780654392536,0.2463612742933148,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12343
1991-03-19,0.561,18.7,4.076,11.036,1991,3,0.22,78,0.9732643737003824,0.22968774213179574,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12344
1991-03-20,0.0,19.6,3.878,9.994,1991,3,0.22,79,0.9770638564833508,0.21294651993841582,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12345
1991-03-21,0.0,18.5,2.812,8.753,1991,3,0.22,80,0.9805753940631429,0.19614254142819698,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12346
1991-03-22,0.0,17.37,4.156,8.041,1991,3,0.22,81,0.9837979515735163,0.17928075881073577,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12347
1991-03-23,0.0,17.38,4.259,7.81,1991,3,0.22,82,0.9867305793119814,0.162366141330764,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12348
1991-03-24,0.0,18.33,4.604,7.131,1991,3,0.22,83,0.989372413019683,0.14540367380368976,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12349
1991-03-25,0.0,18.39,4.45,6.911,1991,3,0.22,84,0.9917226741361015,0.12839835514655099,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12350
1991-03-26,2.52,14.65,2.576,6.694,1991,3,0.22,85,0.9937806700284985,0.11135519690480875,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12351
1991-03-27,0.307,12.62,2.233,6.479,1991,3,0.22,86,0.9955457941960382,0.09427922177542453,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12352
1991-03-28,0.0,13.05,2.615,6.268,1991,3,0.22,87,0.9970175264485267,0.07717546212664653,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12353
1991-03-29,0.0,14.24,2.486,6.694,1991,3,0.22,88,0.998195433059714,0.0600489585149486,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12354
1991-03-30,0.188,16.27,2.465,6.911,1991,3,0.22,89,0.9990791668951153,0.042904758199554374,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12355
1991-03-31,1.816,17.04,2.152,6.694,1991,3,0.22,90,0.999668467514313,0.025747913654988658,1.0,6.123233995736766e-17,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12356
1991-04-01,0.146,16.29,3.374,6.694,1991,4,0.26,91,0.9999631612477099,0.008583481082087055,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12357
1991-04-02,0.0,16.34,3.215,7.355,1991,4,0.26,92,0.9999631612477099,-0.008583481082086933,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12358
1991-04-03,0.0,17.41,3.223,6.911,1991,4,0.26,93,0.9996684675143132,-0.025747913654988314,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12359
1991-04-04,1.179,14.47,1.174,6.911,1991,4,0.26,94,0.9990791668951153,-0.04290475819955447,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12360
1991-04-05,0.12,13.09,2.725,6.479,1991,4,0.26,95,0.998195433059714,-0.06004895851494825,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12361
1991-04-06,0.0,14.65,3.346,7.355,1991,4,0.26,96,0.9970175264485267,-0.07717546212664618,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12362
1991-04-07,0.079,15.8,2.543,7.131,1991,4,0.26,97,0.9955457941960382,-0.0942792217754244,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12363
1991-04-08,0.101,18.0,2.502,6.694,1991,4,0.26,98,0.9937806700284985,-0.11135519690480862,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12364
1991-04-09,0.075,18.27,3.349,6.268,1991,4,0.26,99,0.9917226741361015,-0.12839835514655107,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12365
1991-04-10,0.155,18.38,3.05,6.059,1991,4,0.26,100,0.9893724130196829,-0.14540367380368988,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12366
1991-04-11,0.702,18.1,2.271,5.65,1991,4,0.26,101,0.9867305793119814,-0.16236614133076366,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12367
1991-04-12,0.962,18.4,2.821,5.286,1991,4,0.26,102,0.9837979515735163,-0.17928075881073566,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12368
1991-04-13,3.627,17.71,2.913,6.059,1991,4,0.26,103,0.980575394063143,-0.19614254142819687,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12369
1991-04-14,0.01,18.57,3.182,5.853,1991,4,0.26,104,0.9770638564833507,-0.21294651993841593,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12370
1991-04-15,0.0,20.12,3.27,9.741,1991,4,0.26,105,0.9732643737003824,-0.22968774213179563,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12371
1991-04-16,0.107,19.91,2.91,7.355,1991,4,0.26,106,0.9691780654392537,-0.2463612742933147,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12372
1991-04-17,0.446,20.55,3.082,5.286,1991,4,0.26,107,0.9648061359537646,-0.26296220265651454,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12373
1991-04-18,21.137,16.41,1.002,7.131,1991,4,0.26,108,0.9601498736716018,-0.2794856348516094,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12374
1991-04-19,0.2,11.95,3.805,9.994,1991,4,0.26,109,0.9552106508146317,-0.2959267013472892,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12375
1991-04-20,0.0,9.77,2.952,8.753,1991,4,0.26,110,0.949989922994501,-0.31228055688579476,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12376
1991-04-21,0.0,11.7,2.316,6.911,1991,4,0.26,111,0.9444892287836613,-0.32854238191083474,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12377
1991-04-22,0.0,13.38,2.199,5.451,1991,4,0.26,112,0.9387101892619443,-0.3447073839879337,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12378
1991-04-23,2.126,15.29,1.966,5.13,1991,4,0.26,113,0.9326545075388225,-0.3607707992167831,0.8660254037844387,-0.4999999999999998,Recente,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,12379
