date,precipitation,temperature,actual_evapotransp,streamflow_m3s,year,month,oni,day_of_year,sin_day,cos_day,sin_month,cos_month,period,station_id,static_climate_aridity,static_climate_p_seasonality,static_geology_geol_permeability,static_human_intervention_regulation_degree,static_soil_bedrock_depth,static_topography_elev_mean,static_topography_slope_mean,static_topography_area,time_idx
1980-01-19,1.618,19.34,5.396,33.987,1980,1,0.59,19,0.3204232733919111,0.9472744722987169,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8267
1980-01-20,0.33,19.37,5.578,26.543,1980,1,0.59,20,0.33663728424691025,0.9416343976591259,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8268
1980-01-21,0.079,18.62,5.771,18.207,1980,1,0.59,21,0.3527520865490948,0.9357168190404936,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8269
1980-01-22,0.024,20.27,5.844,14.691,1980,1,0.59,22,0.3687629311922601,0.9295234803804003,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8270
1980-01-23,5.78,20.34,5.222,13.322,1980,1,0.59,23,0.3846650997070012,0.9230562068841761,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8271
1980-01-24,17.83,17.94,3.001,13.322,1980,1,0.59,24,0.40045390565126643,0.9163169044870048,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8272
1980-01-25,2.078,13.74,2.672,20.728,1980,1,0.59,25,0.41612469599147445,0.9093075592922358,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8273
1980-01-26,0.007,16.32,1.941,22.041,1980,1,0.59,26,0.43167285247378384,0.9020302369860707,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8274
1980-01-27,0.014,19.29,5.086,20.084,1980,1,0.59,27,0.44709379298511387,0.8944870822287956,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8275
1980-01-28,7.77,18.11,4.558,13.863,1980,1,0.59,28,0.4623829729035149,0.88668031802274,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8276
1980-01-29,0.087,17.75,4.861,21.053,1980,1,0.59,29,0.47753588643748823,0.8786122450571483,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8277
1980-01-30,0.0,18.8,5.371,20.405,1980,1,0.59,30,0.4925480679538643,0.8702852410301553,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8278
1980-01-31,3.334,18.07,2.26,14.137,1980,1,0.59,31,0.5074150932938455,0.8617017599480682,0.49999999999999994,0.8660254037844387,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8279
1980-02-01,4.086,18.04,4.762,13.056,1980,2,0.46,32,0.5221325810768248,0.8528643314021597,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8280
1980-02-02,0.304,18.17,4.196,13.592,1980,2,0.46,33,0.5366961939916004,0.8437755598231856,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8281
1980-02-03,0.005,18.65,4.708,20.084,1980,2,0.46,34,0.5511016400746002,0.8344381237138473,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8282
1980-02-04,0.0,18.9,5.537,15.827,1980,2,0.46,35,0.5653446739747429,0.8248547748594244,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8283
1980-02-05,0.063,19.1,5.253,12.791,1980,2,0.46,36,0.5794210982045637,0.8150283375168114,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8284
1980-02-06,6.32,19.53,4.034,11.756,1980,2,0.46,37,0.593326764377232,0.8049617075821959,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8285
1980-02-07,2.786,19.78,5.48,13.056,1980,2,0.46,38,0.6070575744291002,0.7946578517376252,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8286
1980-02-08,0.137,19.16,5.244,19.136,1980,2,0.46,39,0.6206094818274227,0.7841198065767104,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8287
1980-02-09,0.118,19.64,4.207,13.863,1980,2,0.46,40,0.6339784927628866,0.7733506777097299,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8288
1980-02-10,14.182,20.2,3.579,11.503,1980,2,0.46,41,0.647160667326606,0.7623536388483904,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8289
1980-02-11,8.833,19.65,3.036,23.73,1980,2,0.46,42,0.6601521206712317,0.7511319308705199,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8290
1980-02-12,0.158,20.17,4.014,40.013,1980,2,0.46,43,0.6729490241558329,0.7396888608649668,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8291
1980-02-13,0.03,20.38,4.656,23.388,1980,2,0.46,44,0.6855476064742154,0.7280278011569848,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8292
1980-02-14,0.0,19.67,5.391,15.827,1980,2,0.46,45,0.6979441547663435,0.7161521883143933,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8293
1980-02-15,6.289,19.95,4.911,14.137,1980,2,0.46,46,0.7101350157125358,0.7040655221348057,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8294
1980-02-16,1.755,20.0,4.702,20.405,1980,2,0.46,47,0.7221165966101162,0.6917713646142218,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8295
1980-02-17,15.663,18.18,3.485,22.041,1980,2,0.46,48,0.733885366432199,0.6792733388972931,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8296
1980-02-18,2.942,16.4,4.218,47.821,1980,2,0.46,49,0.7454378568683001,0.6665751282095632,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8297
1980-02-19,0.768,14.97,4.276,87.8,1980,2,0.46,50,0.7567706633464626,0.653680474772006,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8298
1980-02-20,0.117,15.73,4.165,54.126,1980,2,0.46,51,0.7678804460366,0.6405931786981751,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8299
1980-02-21,1.392,18.37,4.729,33.581,1980,2,0.46,52,0.7787639308347607,0.6273170968742937,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8300
1980-02-22,5.016,18.98,4.334,26.543,1980,2,0.46,53,0.7894179103280197,0.613856141822612,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8301
1980-02-23,3.942,18.77,4.591,32.772,1980,2,0.46,54,0.7998392447397193,0.6002142805483682,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8302
1980-02-24,0.93,18.96,3.485,41.503,1980,2,0.46,55,0.8100248628547753,0.5863955333706956,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8303
1980-02-25,8.689,18.81,3.955,30.177,1980,2,0.46,56,0.8199717629247771,0.5724039727378148,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8304
1980-02-26,4.01,18.55,3.4,27.252,1980,2,0.46,57,0.8296770135526188,0.5582437220268648,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8305
1980-02-27,7.503,18.25,2.721,41.932,1980,2,0.46,58,0.8391377545563938,0.5439189543287247,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8306
1980-02-28,19.867,18.71,2.765,47.378,1980,2,0.46,59,0.8483511978123038,0.5294338912181853,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8307
1980-02-29,57.595,19.06,2.823,77.629,1980,2,0.46,60,0.8573146280763322,0.5147928015098309,0.8660254037844386,0.5000000000000001,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8308
1980-03-01,9.046,21.03,4.39,159.798,1980,3,0.34,61,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8309
1980-03-02,8.429,21.35,4.512,158.001,1980,3,0.34,62,0.8744809578310397,0.4850598461951962,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8310
1980-03-03,10.381,19.82,3.667,125.699,1980,3,0.34,63,0.8826787983255474,0.46997674302731995,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8311
1980-03-04,13.871,19.98,4.416,104.163,1980,3,0.34,64,0.8906165093267404,0.4547551355561058,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8312
1980-03-05,0.3,20.12,4.93,109.588,1980,3,0.34,65,0.8982917515547528,0.4393995096591417,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8313
1980-03-06,8.413,20.86,4.832,100.407,1980,3,0.34,66,0.9057022630804714,0.42391439070986076,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8314
1980-03-07,3.65,20.21,4.129,109.588,1980,3,0.34,67,0.9128458599921356,0.40830434224389334,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8315
1980-03-08,18.497,19.17,3.592,108.225,1980,3,0.34,68,0.9197204370389467,0.3925739646141717,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8316
1980-03-09,2.403,19.74,4.468,103.355,1980,3,0.34,69,0.926323968251495,0.3767278936351851,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8317
1980-03-10,4.933,19.95,4.693,83.439,1980,3,0.34,70,0.9326545075388224,0.36077079921678346,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8318
1980-03-11,1.462,20.09,3.794,67.056,1980,3,0.34,71,0.9387101892619443,0.3447073839879338,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8319
1980-03-12,11.796,19.31,2.976,52.759,1980,3,0.34,72,0.9444892287836613,0.32854238191083485,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8320
1980-03-13,7.591,18.46,4.129,52.986,1980,3,0.34,73,0.949989922994501,0.3122805568857947,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8321
1980-03-14,2.965,16.72,3.461,45.398,1980,3,0.34,74,0.9552106508146316,0.2959267013472893,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8322
1980-03-15,0.098,16.22,3.23,37.073,1980,3,0.34,75,0.9601498736716018,0.2794856348516095,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8323
1980-03-16,0.175,18.31,3.254,29.783,1980,3,0.34,76,0.9648061359537645,0.2629622026565149,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8324
1980-03-17,2.654,19.53,2.881,27.831,1980,3,0.34,77,0.9691780654392536,0.2463612742933148,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8325
1980-03-18,1.29,20.65,3.849,28.608,1980,3,0.34,78,0.9732643737003824,0.22968774213179574,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8326
1980-03-19,0.75,21.14,4.052,32.772,1980,3,0.34,79,0.9770638564833508,0.21294651993841582,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8327
1980-03-20,0.058,20.74,4.226,27.252,1980,3,0.34,80,0.9805753940631429,0.19614254142819698,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8328
1980-03-21,0.0,20.81,4.121,24.074,1980,3,0.34,81,0.9837979515735163,0.17928075881073577,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8329
1980-03-22,0.0,21.4,4.134,20.405,1980,3,0.34,82,0.9867305793119814,0.162366141330764,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8330
1980-03-23,0.0,22.21,4.325,18.514,1980,3,0.34,83,0.989372413019683,0.14540367380368976,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8331
1980-03-24,0.202,22.14,4.113,16.999,1980,3,0.34,84,0.9917226741361015,0.12839835514655099,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8332
1980-03-25,0.044,21.93,4.073,18.824,1980,3,0.34,85,0.9937806700284985,0.11135519690480875,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8333
1980-03-26,5.513,21.64,4.066,16.999,1980,3,0.34,86,0.9955457941960382,0.09427922177542453,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8334
1980-03-27,28.653,20.86,3.825,15.54,1980,3,0.34,87,0.9970175264485267,0.07717546212664653,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8335
1980-03-28,0.647,20.18,2.767,32.772,1980,3,0.34,88,0.998195433059714,0.0600489585149486,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8336
1980-03-29,7.135,18.33,3.131,37.907,1980,3,0.34,89,0.9990791668951153,0.042904758199554374,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8337
1980-03-30,2.57,16.37,3.478,29.586,1980,3,0.34,90,0.999668467514313,0.025747913654988658,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8338
1980-03-31,0.142,14.56,2.538,41.076,1980,3,0.34,91,0.9999631612477099,0.008583481082087055,1.0,6.123233995736766e-17,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8339
1980-04-01,1.159,15.34,3.272,29.586,1980,4,0.38,92,0.9999631612477099,-0.008583481082086933,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8340
1980-04-02,0.566,15.9,3.562,26.868,1980,4,0.38,93,0.9996684675143132,-0.025747913654988314,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8341
1980-04-03,0.059,16.96,3.209,21.709,1980,4,0.38,94,0.9990791668951153,-0.04290475819955447,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8342
1980-04-04,0.044,18.1,3.318,17.598,1980,4,0.38,95,0.998195433059714,-0.06004895851494825,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8343
1980-04-05,0.0,17.8,3.768,16.409,1980,4,0.38,96,0.9970175264485267,-0.07717546212664618,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8344
1980-04-06,0.0,17.29,3.056,14.413,1980,4,0.38,97,0.9955457941960382,-0.0942792217754244,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8345
1980-04-07,0.016,16.58,3.078,14.137,1980,4,0.38,98,0.9937806700284985,-0.11135519690480862,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8346
1980-04-08,0.009,15.86,2.206,13.863,1980,4,0.38,99,0.9917226741361015,-0.12839835514655107,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8347
1980-04-09,0.013,18.5,2.896,13.056,1980,4,0.38,100,0.9893724130196829,-0.14540367380368988,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8348
1980-04-10,0.048,19.49,2.622,12.791,1980,4,0.38,101,0.9867305793119814,-0.16236614133076366,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8349
1980-04-11,0.347,20.15,3.032,11.756,1980,4,0.38,102,0.9837979515735163,-0.17928075881073566,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8350
1980-04-12,10.366,18.64,1.94,11.503,1980,4,0.38,103,0.980575394063143,-0.19614254142819687,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8351
1980-04-13,15.441,14.72,2.216,14.413,1980,4,0.38,104,0.9770638564833507,-0.21294651993841593,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8352
1980-04-14,24.01,11.4,1.851,23.73,1980,4,0.38,105,0.9732643737003824,-0.22968774213179563,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8353
1980-04-15,15.879,10.84,3.249,95.103,1980,4,0.38,106,0.9691780654392537,-0.2463612742933147,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8354
1980-04-16,0.0,11.35,3.446,49.826,1980,4,0.38,107,0.9648061359537646,-0.26296220265651454,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8355
1980-04-17,0.031,11.55,1.484,30.771,1980,4,0.38,108,0.9601498736716018,-0.2794856348516094,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8356
1980-04-18,0.045,17.17,2.422,23.048,1980,4,0.38,109,0.9552106508146317,-0.2959267013472892,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8357
1980-04-19,0.153,18.26,2.655,21.38,1980,4,0.38,110,0.949989922994501,-0.31228055688579476,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8358
1980-04-20,0.0,18.88,2.938,18.514,1980,4,0.38,111,0.9444892287836613,-0.32854238191083474,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8359
1980-04-21,0.0,18.38,2.928,16.409,1980,4,0.38,112,0.9387101892619443,-0.3447073839879337,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8360
1980-04-22,0.0,16.77,2.829,14.413,1980,4,0.38,113,0.9326545075388225,-0.3607707992167831,0.8660254037844387,-0.4999999999999998,Passado,71200000,0.53126,0.13131,-13.0146,0.0,904.721,1188.4726,123.9397,1003.974,8361
